,sentence,entity,score
1,　　版权信息产业布局的逐渐清晰　　从光一科技以往的公告来看，它的野心绝不只是单纯地进军版权信息领域,['光一科技'],[1.0]
0,　　“不可否认的是，在全球跨境电商市场面临进一步整合升级的当下，非洲、南美和南亚等‘小众’区域是具有潜力的‘新大陆’，但中国企业也需要在‘出海大潮’中不断加速自身的品牌化建设，提升利润空间和销量,['新大陆'],[1.0]
3,　　其中，25到34岁年龄层的受访者观看的中国电影数量明显多于其他各组；其次是35到44岁、18到24岁两个年龄层；18岁以下、55岁以上的受访者观看中国电影数量最少,['中国电影'],[1.0]
1,　　基金对国投中鲁的青睐来自于公司三季度的重大资产重组,['国投中鲁'],[0.0]
1,兴全旗下两只基金——兴全趋势投资和兴全新视野持有长电科技3000多万股，光大保德信旗下两只基金更是集体加仓了这只芯片股,['长电科技'],[1.0]
0,印象中最近一家成立未满3年获豁免批准而上市的公司好像是证券(601099),[601099],[1.0]
0,　　日前，哈药股份陆续发布公告，称已经与全球最大健康营养产品零售商GNC Holdings， Inc．，（证券代码：NYSE：GNC）（下称 GNC）签署投资协议，哈药股份投资近3亿美元持GNC公司40%普通股份，同时将和GNC组建中国合资公司，可在中国大陆地区独家生产、销售GNC产品,['哈药股份'],[1.0]
10,　　为了避免短期期交占比过多、出现续期保费负增长的现象，中国人寿也调整期交业务结构，大力发展中长期期交,['中国人寿'],[1.0]
4,最新财报显示，截至2016年底海澜之家实现营业收入170亿元，较上年同期增长7.39%，归属于上市公司股东的净利润31.23亿元，较上年同期增长5.74%,['海澜之家'],[1.0]
30,不过，大同证券国际理财师田晖表示，解禁后的宝能，应该不会大肆抛售万科股票，因为抛售必然导致股价大跌，而“对于万科股价，管理层应很重视,['万科'],[1.0]
0,此前，新研股份预计2017年度净利润约为4.02亿元,['新研股份'],[0.0]
6,1月24日复牌当天，乐视网股票成交了242万股，成交金额3351万元,['乐视网'],[0.0]
5,　　据介绍，在加快转型为城市配套服务商的路上，万科一直着力摆脱单一住宅地产开发商的角色定位，不断进行多元化拓展,['万科'],[-1.0]
0,其中和联通的合作更是进入“蜜月期”：在云业务上，双方不仅推出了首个管理手机号码资源的“卡号云”，更是相互打通了云资源，实现了产品共享及业务互通；在新零售业务上，阿里巴巴与中国联通合作开设了“智慧门店”，并在联名卡上联合推出了阿里宝卡,['中国联通'],[1.0]
12,也就是说，千山药机的地下关联交易总金额，占到了其净资产规模的近四成,['千山药机'],[0.0]
23,截至去年洽洽食品瓜子以外的业务收入仍占27%左右，距离50%的目标依然遥远,['洽洽食品'],[0.0]
8,而回购公司股份预案披露的上一个交易日，海兰信的收盘价仅为14.99元/股，与最高回购价存在46.76 %的距离，并且披露回购预案后股价继续下滑,['海兰信'],[1.0]
2,　　据悉，广汇能源本次配股拟募资40亿元，用于投入到南通港吕四港区LNG分销转运站(一、二、三期)项目以及偿还上市公司有息负债,['广汇能源'],[1.0]
11,比亚迪出了限外令，很多车企员工担心，国内企业可能纷纷效仿，“你们不让我的车进你家门，我们也不让你家车进我家门,['比亚迪'],[-1.0]
0,　　自从2月1日，富士康股份报送申报稿以来，“富士康概念股”安彩高科已经收获了6个涨停，股价一度从近期最低点5.08元飙到最高点9.26元，上涨82.28%,['安彩高科'],[1.0]
1,此前独角兽概念爆发时，春兴精工一度涨停,['春兴精工'],[1.0]
7,　　从美方来看，中集集团也并非此次“打击”范围,['中集集团'],[-1.0]
4,　　截至停牌前，即上周五，酒鬼酒却创下了三季度以来的最低价46.40元,['酒鬼酒'],[0.0]
0,'　　　　　　　　日前，正平股份年产5万吨波纹钢管（板）项目投产庆典仪式在海东正平管廊设施制造有限公司举行,['正平股份'],[0.0]
3,　　从以上数据不难看出，无论是在收入上，还是在利润上，五粮液已经甩开了与之间的距离,['五粮液'],[1.0]
2,目前，该市公安部门会同工商、食药监、人社等部门对“一心堂”药品连锁超市涉嫌社保欺诈情况作进一步调查,['一心堂'],[-1.0]
3,　　按照简单的比例算法匡算，可以算出巨擘亿网2017年全年实现的净利润为8941.2万，按照交易价格，巨擘亿网的估值不超过12.75亿，也就是说山东华鹏打算以不超过14.25倍的市盈率收购巨擘亿网，相比较A股市场给予山东华鹏近70倍的市盈率来说，这绝对是好资产好买卖,['山东华鹏'],[1.0]
0,'　　于8日晚间公布2018年1月销售业绩，至此，主流上市房企均已提交新年首月“成绩”：25家房企1月合计销售4033.62亿元，同比增长61.41%；前3名、万科、恒大的规模优势愈发明显，合同销售总额占25家房企合同销售总额的49.96%,['万科'],[1.0]
3,　　浙江监管局在发来的关注函中，要求莎普爱思解释：执行《中华人民共和国药品管理法》及仿制药质量和疗效一致性评价的有关规定对公司生产经营的影响；请说明近三年广告费用、研发费用的真实性,['莎普爱思'],[1.0]
16,　　为了蹭上互联网金融这个大热点，邦讯技术直接变更募投项目，把原天线产品建设项目变更为互联网金融保险项目，并动用部分超募资金,['邦讯技术'],[1.0]
0,'　　　　　　富凯摘要　　　　重大资产重组终止，重要股东清仓减持，三变科技股价难阻跌势,['三变科技'],[-1.0]
0,     　　近期走强的锂电池板块出现回落，跌3.63%、天齐锂业跌3.58%、跌3.39%、跌3.25%、跌3.20%、跌3.14%、跌2.94%、跌2.64%、跌2.51%,['天齐锂业'],[-1.0]
1,　　以往，A股总能上演“乌鸡变凤凰”的奇迹，但从ST常林昨日复牌走势来看，却让人深思,['ST常林'],[0.0]
8,深交所要求泰禾集团在12月26日前书面回复,['泰禾集团'],[0.0]
3,截至2011年3月31日，科学城拟购富安矿业净资产账面值约为1.23亿元，预估值约为6.59亿元，评估增值率达435.77%,['科学城'],[0.0]
0,武汉市公安局东湖高新技术开发区相关负责人介绍，该辖区内各共享单车企业投放数量已近6万辆，大部分集中在光谷转盘及周边区域，共享单车乱停乱放让上班族、学生族在体验方便的同时，也备感苦恼,['东湖高新'],[-1.0]
12,　　在不断加大投资力度、增加土地储备资源的同时，阳光城对资金的渴求必然同步上升，10月27日，阳光城发布关于拟在银行间市场定向发行债务融资工具的公告，拟发行金额不超过人民币30亿元，值得注意的是，这则公告发布十天前，阳光城刚刚因未获得中国证监会关于公司2016年非公开发行A股股票的核准，以及自身考虑终止了70亿元的定增计划,['阳光城'],[1.0]
0,周鸿祎个人为奇信志成的第一大股东，直接持有17.38%的股份，这次周鸿祎本人也为奇信志成向招商银行的借款承担连带担保,['招商银行'],[0.0]
3,　　“季末季初是基金集中调仓的关键时期，双鹭药业今年一季度累计上涨接近60%，机构投资者逢高出逃是惯性动作,['双鹭药业'],[1.0]
1,　　《每日经济新闻》记者注意到，今年5月，证监会广东监管局刚对陈俊岭下达行政处罚决定书，原因是去年6月，陈俊岭违规减持276791股南兴装备股票，金额超过1300万元,['南兴装备'],[-1.0]
0,截至昨日收盘，海螺水泥上涨3.35%，涨停，和等涨幅超过3%；　　钢铁、有色和煤炭石油则跌幅居前,['海螺水泥'],[1.0]
24,　　面对消费升级释放出的巨大市场，老板电器2017-2019年新三年战略明确建立技术驱动型公司，在技术能力建设和研发投入方面，给予了极大重视,['老板电器'],[1.0]
8,　　有分析人士认为，即使刘淑青未能出任董事长，融创在乐视网董事会中的地位依然不会改变,['乐视网'],[1.0]
7,　　兰太实业称，通过本次重组，兰太实业在原有金属钠、纯碱、盐等业务基础上，新增聚氯乙烯树脂、烧碱、糊树脂等化工业务板块，并提高了纯碱业务产能，实现盐化工产业链的大幅延伸，进一步提升上市公司的盈利能力,['兰太实业'],[1.0]
1,　　事实上，目前市场上依然不乏茅台投资的鼓吹者，其中以贵州茅台的忠实粉丝——东方港湾资产董事长但斌为首,['贵州茅台'],[1.0]
0,　　从上述基金二季度重仓股变动情况看，同一季度末重仓股相比，嘉实新机遇基金重仓股剔除了，新进；南方消费活力基金剔除了，新进青岛海尔；华夏新经济基金十大重仓股保持不变，但加仓了；易方达瑞惠基金剔除了和，新进了和；招商丰庆基金十大重仓股则基本维持不变,['青岛海尔'],[1.0]
1,　　不过据乐视网1月2日发布的公告显示，新乐视智家拟按照120亿元以上估值融资30亿元,['乐视网'],[0.0]
22,据悉，华谊兄弟副董事长、CEO王中磊此前在公开活动中表示，华谊兄弟对到达一定体量的投资有“三不投”的原则：一是与主营业务无关的不投；二是行业趋势没有研究透彻的不投；三是不在行业第一梯队的不投,['华谊兄弟'],[-1.0]
2,　　有业内人士认为，北京文化正是看中夏陈安的综艺能力与背后资源，将其从浙江卫视撬走,['北京文化'],[1.0]
1,　　公司表示，顺丰控股将通过无人机实现航空物流网络干支线对接，构建的“大型有人运输机+支线大型无人机+末端小型无人机”三段式空运网实现36小时通达全国，进一步加强公司“天网+地网+信息网”三网合一的网络资源优势,['顺丰控股'],[1.0]
11,那么，促成浔兴股份易主的蔡开福又是何人,['浔兴股份'],[1.0]
8,对于终止此次增资事项的原因，升达林业表示，在协议履行中，保和堂多次出现违约情形，并构成了协议约定之实质性违约,['升达林业'],[-1.0]
8,”　　飞利信在公告中也承认，因公司目前未取得对天亿达公司的控制权和经营管理权，导致公司2017年的年度审计工作无法正常完成,['飞利信'],[-1.0]
0,　　而在周一市场分歧加大、股指放量下跌的当晚，国泰君安策略组进行了一次市场情绪调查，共回收有效问卷533份,['国泰君安'],[-1.0]
0,　　具体来看，三季度新进个股的险企以及其新进的个股情况如下：个人分红账户新进约1026万股，持仓市值约5529万元，占流通股比例为1%；财险-“保赢1号”账户新进约269万股，持仓市值约4403万元，占流通股比例为0.72%，同时，该产品账户新进约210万股，持仓市值约3664万元，占流通股比例为1.79%；团体分红账户新进约1025万股，持仓市值约6580万元，占流通股比例为0.64%，同时，普通账户新进凌钢股份约1000万股，持仓市值约6420万元，占流通股比例为0.62%；个人分红账户新进约1295万股，持仓市值约5.46亿元，占流通股比例为0.5%,['凌钢股份'],[0]
